대분류,중분류,소분류,Section,테스트 항목,기대결과,WEB,Apple_Mobile,Android_Phone
Series Detailed Page,Trailers and more Rail,Indicator icon,Series Detailed Page>Trailers and more Rail>Indicator icon,Left Indicator icon 확인,좌측 꺽쇠 형태의 Indicator icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,Trailers and more Rail,Indicator icon,Series Detailed Page>Trailers and more Rail>Indicator icon,Left Indicator icon 기능 확인,좌측으로 Scrolling 동작한디,UNTESTED,비대상,비대상
Series Detailed Page,Trailers and more Rail,Indicator icon,Series Detailed Page>Trailers and more Rail>Indicator icon,Left Indicator icon 노출 여부 확인,Left Indicator icon 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,,Series Detailed Page>More Like This Rail,More Like This Rail 확인,More Like This Rail 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,,Series Detailed Page>More Like This Rail,title text 확인,title text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,,Series Detailed Page>More Like This Rail,title text stringset 확인,"""More Like This"" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Poster image,Series Detailed Page>More Like This Rail>Poster image,Poster image 확인,Poster image 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Poster image,Series Detailed Page>More Like This Rail>Poster image,Language icon 확인,지구본 형태의 Language icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Poster image,Series Detailed Page>More Like This Rail>Poster image,Poster image Hover 시 UI 확인,Poster image 강조되어 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Poster image,Series Detailed Page>More Like This Rail>Poster image,Poster image 기능 확인,해당 Content Series Detailed Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Content Name text,Series Detailed Page>More Like This Rail>Content Name text,Content Name 확인,Content Name 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Content Name text,Series Detailed Page>More Like This Rail>Content Name text,Content Name text 확인,Content Name text 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Content Name text,Series Detailed Page>More Like This Rail>Content Name text,Content Name text Hover 시 동작 확인,Content Name text Underline 처리된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Content Name text,Series Detailed Page>More Like This Rail>Content Name text,Content Name text 기능 확인,해당 Content Series Detailed Page 진입된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Indicator icon,Series Detailed Page>More Like This Rail>Indicator icon,Right Indicator icon 확인,우측 꺽쇠 형태의 Indicator icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Indicator icon,Series Detailed Page>More Like This Rail>Indicator icon,Right Indicator icon 기능 확인,우측으로 Scrolling 동작한디,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Indicator icon,Series Detailed Page>More Like This Rail>Indicator icon,Right Indicator icon 노출 여부 확인,Right Indicator icon 노출되지 않는다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Indicator icon,Series Detailed Page>More Like This Rail>Indicator icon,Left Indicator icon 확인,좌측 꺽쇠 형태의 Indicator icon 노출된다,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Indicator icon,Series Detailed Page>More Like This Rail>Indicator icon,Left Indicator icon 기능 확인,좌측으로 Scrolling 동작한디,UNTESTED,비대상,비대상
Series Detailed Page,More Like This Rail,Indicator icon,Series Detailed Page>More Like This Rail>Indicator icon,Left Indicator icon 노출 여부 확인,Left Indicator icon 노출되지 않는다,UNTESTED,비대상,비대상
My KOCOWA,History Tab Screen,information icon,My KOCOWA>History Tab Screen>information icon,Information icon 확인,Circled i 형태의 Information icon 노출된다,UNTESTED,비대상,비대상
My KOCOWA,History Tab Screen,information icon,My KOCOWA>History Tab Screen>information icon,Information icon 기능 확인,해당 Content Information POP UP 노출된다,UNTESTED,비대상,비대상
My KOCOWA,Empty Favorite screen,,My KOCOWA>Empty Favorite screen,sub text 확인,"""Your favorite list is empty."" text 출력된다",UNTESTED,비대상,비대상
My KOCOWA,Empty History screen,,My KOCOWA>Empty History screen,sub text 확인,"""Your viewing History list is empty."" text 출력된다",UNTESTED,비대상,비대상
Series Detailed Page,Trailer Player Area,,Series Detailed Page>Trailer Player Area,Trailer Player 확인,Trailer Player 가 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,,Series Detailed Page>Trailer Player Area,Teaser content 편성된 경우 Trailer Player 확인,Teaser content 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,,Series Detailed Page>Trailer Player Area,Teaser content 편성되지 않은 경우 Trailer Player 확인,Trailer content 중 1번째 content 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,,Series Detailed Page>Trailer Player Area,Content Image 확인,Content Image 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,,Series Detailed Page>Trailer Player Area,Trailer Player 재생 동작 확인,Content 자동 재생된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Back icon,Series Detailed Page>Trailer Player Area>Back icon,Trailer Player Back icon 버튼 노출 확인,Back icon 버튼이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Back icon,Series Detailed Page>Trailer Player Area>Back icon,Trailer Player Back icon 선택 시 동작 확인,이전 화면으로 이동한다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Casting icon,Series Detailed Page>Trailer Player Area>Casting icon,Trailer Player Casting icon 버튼 노출 확인,Casting 버튼이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Casting icon,Series Detailed Page>Trailer Player Area>Casting icon,Trailer Player Casting icon 버튼 선택 시 동작 확인,Casting 메뉴가 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Volume icon,Series Detailed Page>Trailer Player Area>Volume icon,Trailer Player Volume icon 노출 확인,Volume 버튼이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Volume icon,Series Detailed Page>Trailer Player Area>Volume icon,Trailer Player Volume 출력 확인,Trailer 영상의 Volume가 출력된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Volume icon,Series Detailed Page>Trailer Player Area>Volume icon,Trailer Player Volume icon 버튼 선택 시 동작 확인,Mute 버튼이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Volume icon,Series Detailed Page>Trailer Player Area>Volume icon,Trailer Player mute 확인,Trailer 영상의 Volume가 출력되지 않는다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Volume icon,Series Detailed Page>Trailer Player Area>Volume icon,Trailer Player mute icon 버튼 선택 시 동작 확인,Volume 버튼이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Volume icon,Series Detailed Page>Trailer Player Area>Volume icon,Trailer Player Volume 재출력 확인,Trailer 영상의 Volume가 재출력된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Play icon,Series Detailed Page>Trailer Player Area>Play icon,Trailer Player Play icon 노출 확인,Trailer 영상 내 Play icon이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Play icon,Series Detailed Page>Trailer Player Area>Play icon,Trailer Player Play icon 버튼 선택 시 동작 확인,Trailer 영상이 재생된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Pause icon,Series Detailed Page>Trailer Player Area>Pause icon,Trailer Player 선택 시 동작 확인,Trailer 영상이 정지된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Pause icon,Series Detailed Page>Trailer Player Area>Pause icon,Trailer Player Paues icon 버튼 노출 확인,Pause icon 노출 확인,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Pause icon,Series Detailed Page>Trailer Player Area>Pause icon,Trailer Player Paues icon 버튼 선택 시 동작 확인,Trailer 영상이 재생된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Subtitle,Series Detailed Page>Trailer Player Area>Subtitle,subtitle 편성되지 않은 trailer Subtitle 노출 여부 확인,Subtitle 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Subtitle,Series Detailed Page>Trailer Player Area>Subtitle,subtitle 편성 된 trailer Subtitle 노출 여부 확인,Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Subtitle,Series Detailed Page>Trailer Player Area>Subtitle,subtitle 편성 된 trailer Subtitle setting 연동 확인,Content subtitle setting이 적용된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Progress Bar,Series Detailed Page>Trailer Player Area>Progress Bar,Trailer Player Progress Bar 노출 확인,Progress Bar가 흰색으로 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Progress Bar,Series Detailed Page>Trailer Player Area>Progress Bar,Trailer Player Progress Bar 진행 확인,Progress Bar가 왼쪽에서 오른쪽으로 분홍색 bar가 움직인다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Progress Bar,Series Detailed Page>Trailer Player Area>Progress Bar,Progress Bar scrub 가능 여부 확인,Progress Bar 동작하지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Progress Bar,Series Detailed Page>Trailer Player Area>Progress Bar,Trailer Player 모두 재생 확인,Progress Bar 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Progress Bar,Series Detailed Page>Trailer Player Area>Progress Bar,Trailer Player 모두 재생 후 정지 확인,Trailer thumbnail 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Trailer Player Area,Progress Bar,Series Detailed Page>Trailer Player Area>Progress Bar,Trailer Player 다시 재생 확인,Trailer 영상이 다시 재생된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Information Section,Series Detailed Page>Details Area>Information Section,Content Name 노출 확인,Content Name 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Information Section,Series Detailed Page>Details Area>Information Section,Content Name 생략 확인,Content Name 이 말줄임 없이 모두 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Information Section,Series Detailed Page>Details Area>Information Section,Update Cycle text 확인,Update Cycle text 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Information Section,Series Detailed Page>Details Area>Information Section,주간 Update Cycle text 확인,"""Weekly Update"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,Rating icon 확인,Rating icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,Content Rating icon 확인,해당 Content Rating icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,TV-Y Rating icon 확인,"""TV-Y"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,TV-Y7 Rating icon 확인,"""TV-Y7"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,TV-Y7-FV Rating icon 확인,"""TV-Y7-FV"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,TV-G Rating icon 확인,"""TV-G"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,G Rating icon 확인,"""G"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,TV-PG Rating icon 확인,"""TV-PG"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,PG Rating icon 확인,"""PG"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,PG-13 Rating icon 확인,"""PG-13"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,TV-14 Rating icon 확인,"""TV-14"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,R Rating icon 확인,"""R"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,TV-MA Rating icon 확인,"""TV-MA"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Rating Section,Series Detailed Page>Details Area>Rating Section,NC-17 Rating icon 확인,"""NC-17"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,Content Released Year 확인,해당 Content Released Year 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,Genre text 확인,Genre text 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,Division Line 확인,구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,item counter 확인,item counter 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,item counter stringset 확인,"""{N} Episode(s)"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,다수일 시 item counter stringset 확인,"""{N} Episodes"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,Trailer 영상만 존재 시 stringset 확인,item counter 노출되지 않는다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,아무 영상이 없을 시 counter stringset 확인,item counter 노출되지 않는다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,item counter 집계 확인,해당 Series Content Episode 개수 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,item counter 노출 여부 확인,item counter 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,Running Time text 확인,Running Time text 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Details Section,Series Detailed Page>Details Area>Details Section,Running Time text Stringset 확인,"""(N)h (NN)m"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Subtitle icon 확인,Subtitle icon 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,English Subtitle 확인,English Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,English Subtitle stringset 확인,"""English"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Portuguese Subtitle 확인,Portuguese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Portuguese Subtitle stringset 확인,"""Portuguese"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Spanish Subtitle 확인,Spanish Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Spanish Subtitle stringset 확인,"""Spanish"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Chinese Subtitle 확인,Chinese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Chinese Subtitle stringset 확인,"""Chinese"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Vietnamese Subtitle 확인,Vietnamese Subtitle 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,Vietnamese Subtitle stringset 확인,"""Vietnamese"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Subtitle Section,Series Detailed Page>Details Area>Subtitle Section,,more button tc 추가,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Synopsis Section,Series Detailed Page>Details Area>Synopsis Section,Synopsis text 확인,Synopsis text 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Synopsis Section,Series Detailed Page>Details Area>Synopsis Section,Max line 적용 확인,Max line 2줄 적용되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Synopsis Section,Series Detailed Page>Details Area>Synopsis Section,Synopsis text 생략 여부 확인,Synopsis text 생략된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Synopsis Section,Series Detailed Page>Details Area>Synopsis Section,synopsis Inform message text 확인,synopsis Inform message text 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Synopsis Section,Series Detailed Page>Details Area>Synopsis Section,synopsis Inform message text stringset 확인,"""This synopsis will be updated soon."" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Button,Series Detailed Page>Details Area>Watch Button,Watch Button 확인,Watch Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Button,Series Detailed Page>Details Area>Watch Button,Watch Button stringset 확인,"""Watch Episode {NN}"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Button,Series Detailed Page>Details Area>Watch Button,MOVIE Content일 시 Watch Button stringset 확인,"""Watch"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Button,Series Detailed Page>Details Area>Watch Button,Watch Button focus 시 UI 확인,Watch Button 강조되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Button,Series Detailed Page>Details Area>Watch Button,Watch Button 기능 확인,Player Screen 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Button 확인,Continue Watching Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Button icon 확인,Monitor 형태의 Continue Watching icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Button stringset 확인,"""Continue watching Episosde {NN}"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,MOVIE Content 재생 시 Continue Watching Button stringset 확인,"""Continue watching"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,User Watching History 조회 확인,"""{NN}"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Button focus 시 UI 확인,Continue Watching Button 강조되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Progress Bar 노출 확인,Progress Bar가 노출되지 않는다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Progress Bar 진행 확인,진행도 만큼 분홍색 bar가 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Button 선택 시 동작 확인,Player Screen 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Button 기능 확인,해당 Content가 시청 이력 시점부터 재생된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,남은 영상 시간 1시간 이상일 시 노출 확인,남은 시간이 {n}h {NN}m Left 가 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,남은 영상 시간 1시간 미만일 시 노출 확인,남은 시간이 {NN}m Left 가 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Continue Watching Button 노출 여부 확인,Continue Watching Button 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Continue Watching Button,Series Detailed Page>Details Area>Continue Watching Button,Movie Continue Watching Button 노출 여부 확인,Continue Watching Button 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Next Episode Button,Series Detailed Page>Details Area>Watch Next Episode Button,Watch Next Episode Button 확인,Watch Next Episode Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Next Episode Button,Series Detailed Page>Details Area>Watch Next Episode Button,Watch Next Episode Button stringset 확인,"""Watch Next: Episode {NN}"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Next Episode Button,Series Detailed Page>Details Area>Watch Next Episode Button,Episode Numbering 확인,Next Episode Number 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Next Episode Button,Series Detailed Page>Details Area>Watch Next Episode Button,Watch Next Episode Button focus 시 UI 확인,Watch Next Episode Button 강조되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Next Episode Button,Series Detailed Page>Details Area>Watch Next Episode Button,Watch Next Episode Button 선택 시 동작 확인,해당 Content 재생된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Next Episode Button,Series Detailed Page>Details Area>Watch Next Episode Button,Watch Next Episode Button 기능 확인,Player Screen 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Trailer Button,Series Detailed Page>Details Area>Watch Trailer Button,Watch Trailer Button 노출 여부 확인,Watch Trailer Button 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Trailer Button,Series Detailed Page>Details Area>Watch Trailer Button,Watch Trailer Button stringset 확인,"""Watch Trailer {NN}"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Trailer Button,Series Detailed Page>Details Area>Watch Trailer Button,Trailer Numbering 확인,Trailer Number 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Trailer Button,Series Detailed Page>Details Area>Watch Trailer Button,Watch Trailer Button 선택 시 동작 확인,해당 Content 재생된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Watch Trailer Button,Series Detailed Page>Details Area>Watch Trailer Button,Watch Trailer Button 기능 확인,Player Screen 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Coming Soon Text,Series Detailed Page>Details Area>Coming Soon Text,Coming Soon 확인,"""Coming Soon"" Test 출력된다.",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Coming Soon Text,Series Detailed Page>Details Area>Coming Soon Text,MOVIE Content일 시 Coming Soon 노출 여부 확인,"""Coming Soon"" Test 출력된다.",비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Favorites Button 확인,Favorites Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Favorites Button icon 확인,Empty Star 형태의 Favorites icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Favorites Button 선택 시 동작 확인,Filled Star 형태의 Favorites Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Favorites Button 기능 확인,해당 Content Favorites 등록된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Filled Star 형태의 Favorites Button 확인,Filled Star 형태의 Favorites Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Filled Star 형태의 Favorites Button icon 확인,Filled Star 형태의 Favorites icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Filled Star 형태의 Favorites Button 선택 시 동작 확인,Favorites Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Favorites Button,Series Detailed Page>Details Area>Favorites Button,Filled Star 형태의 Favorites Button 기능 확인,해당 Content Bookmark 해제된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,LIKE Button,Series Detailed Page>Details Area>LIKE Button,LIKE Button icon 확인,Thumbs Up 형태의 LIKE icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,LIKE Button,Series Detailed Page>Details Area>LIKE Button,LIKE Button 선택 시 동작 확인,LIKED Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,LIKE Button,Series Detailed Page>Details Area>LIKE Button,LIKE Button 기능 확인,해당 Content LIKED 등록된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,LIKE Button,Series Detailed Page>Details Area>LIKE Button,LIKED Button 확인,LIKED Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,LIKE Button,Series Detailed Page>Details Area>LIKE Button,LIKED Button icon 확인,Filled Thumbs Up 형태의 LIKED icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,LIKE Button,Series Detailed Page>Details Area>LIKE Button,LIKED Button 선택 시 동작 확인,LIKE Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,LIKE Button,Series Detailed Page>Details Area>LIKE Button,LIKED Button 기능 확인,해당 Content LIKED 해제된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Share Button,Series Detailed Page>Details Area>Share Button,Share Button icon 확인,Share icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Share Button,Series Detailed Page>Details Area>Share Button,Share Button 선택 시 동작 확인,Share Viewer 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Details Area,Share Button,Series Detailed Page>Details Area>Share Button,Share More Button 기능 확인,Share More Viewer 노출된다,비대상,UNTESTED,UNTESTED
